Line,Turnout,variable,Date,value,DateTime,Remarks,ML_max,ML_min,SL_max,SL_min,status,Lat,Long,Passed,ML exceeds,SL exceeds,No value
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-11-10,42.0,2022-11-10 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-10-11,41.0,2022-10-11 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-09-02,41.0,2022-09-02 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-08-03,42.0,2022-08-03 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-07-04,41.0,2022-07-04 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-06-06,42.0,2022-06-06 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-05-03,42.0,2022-05-03 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-04-07,41.0,2022-04-07 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-03-05,43.0,2022-03-05 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-02-09,43.0,2022-02-09 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-01-05,43.0,2022-01-05 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-12-01,42.0,2021-12-01 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-11-02,42.0,2021-11-02 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-10-05,42.0,2021-10-05 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-09-03,42.0,2021-09-03 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-08-04,41.0,2021-08-04 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-07-04,41.0,2021-07-04 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-06-01,43.0,2021-06-01 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-05-04,42.0,2021-05-04 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-04-02,42.0,2021-04-02 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-03-01,41.0,2021-03-01 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-02-04,41.0,2021-02-04 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2021-01-03,42.0,2021-01-03 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-12-02,41.0,2020-12-02 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-11-09,41.0,2020-11-09 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-10-08,41.0,2020-10-08 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-09-01,41.0,2020-09-01 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-08-06,41.0,2020-08-06 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-07-06,41.0,2020-07-06 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-06-03,42.0,2020-06-03 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2020-05-15,41.0,2020-05-15 00:00:00,Before,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Check Rail Flangeway_RH,2022-03-05,41.0,2022-03-05 00:00:01,After,44.0,41.0,46.0,36.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-12-05,1433.0,2023-12-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-11-10,1432.0,2023-11-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-10-10,1432.0,2023-10-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-09-15,1433.0,2023-09-15 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-08-09,1431.0,2023-08-09 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-07-05,1432.0,2023-07-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-06-05,1434.0,2023-06-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-05-02,1433.0,2023-05-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-04-06,1432.0,2023-04-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-03-04,1434.0,2023-03-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-02-02,1434.0,2023-02-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2023-01-02,1435.0,2023-01-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-12-06,1435.0,2022-12-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-11-10,1434.0,2022-11-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-10-11,1433.0,2022-10-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-09-02,1435.0,2022-09-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-08-03,1435.0,2022-08-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-07-04,1435.0,2022-07-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-06-06,1435.0,2022-06-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-05-03,1435.0,2022-05-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-04-07,1434.0,2022-04-07 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-03-05,1435.0,2022-03-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-02-09,1435.0,2022-02-09 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-01-05,1435.0,2022-01-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-12-01,1434.0,2021-12-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-11-02,1434.0,2021-11-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-10-05,1434.0,2021-10-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-09-03,1434.0,2021-09-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-08-04,1434.0,2021-08-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-07-04,1434.0,2021-07-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-06-01,1435.0,2021-06-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-05-04,1435.0,2021-05-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-04-02,1435.0,2021-04-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-03-01,1435.0,2021-03-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-02-04,1434.0,2021-02-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2021-01-03,1435.0,2021-01-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-12-02,1435.0,2020-12-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-11-09,1435.0,2020-11-09 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-10-08,1435.0,2020-10-08 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-09-01,1435.0,2020-09-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-08-06,1433.0,2020-08-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-07-06,1433.0,2020-07-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-06-03,1432.0,2020-06-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2020-05-15,1433.0,2020-05-15 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_LH,2022-10-11,14.0,2022-10-11 00:00:01,After,1437.0,1430.0,1452.0,1427.0,SL exceeds,22.3086413,114.1838001,0,0,1,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-12-05,1436.0,2023-12-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-11-10,1435.0,2023-11-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-10-10,1435.0,2023-10-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-09-15,1435.0,2023-09-15 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-08-09,1434.0,2023-08-09 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-07-05,1434.0,2023-07-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-06-05,1435.0,2023-06-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-05-02,1437.0,2023-05-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-04-06,1435.0,2023-04-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-03-04,1435.0,2023-03-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-02-02,1436.0,2023-02-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2023-01-02,1436.0,2023-01-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-12-06,1438.0,2022-12-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3086413,114.1838001,0,1,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-11-10,1438.0,2022-11-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3086413,114.1838001,0,1,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-10-11,1438.0,2022-10-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3086413,114.1838001,0,1,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-09-02,1438.0,2022-09-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3086413,114.1838001,0,1,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-08-03,1437.0,2022-08-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-07-04,1437.0,2022-07-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-06-06,1437.0,2022-06-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-05-03,1436.0,2022-05-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-04-07,1435.0,2022-04-07 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-03-05,1436.0,2022-03-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-02-09,1435.0,2022-02-09 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-01-05,1436.0,2022-01-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-12-01,1435.0,2021-12-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-11-02,1434.0,2021-11-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-10-05,1434.0,2021-10-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-09-03,1434.0,2021-09-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-08-04,1434.0,2021-08-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-07-04,1434.0,2021-07-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-06-01,1435.0,2021-06-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-05-04,1435.0,2021-05-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-04-02,1435.0,2021-04-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-03-01,1434.0,2021-03-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-02-04,1434.0,2021-02-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2021-01-03,1435.0,2021-01-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-12-02,1435.0,2020-12-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-11-09,1434.0,2020-11-09 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-10-08,1434.0,2020-10-08 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-09-01,1434.0,2020-09-01 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-08-06,1436.0,2020-08-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-07-06,1436.0,2020-07-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-06-03,1435.0,2020-06-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2020-05-15,1436.0,2020-05-15 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-12-06,1435.0,2022-12-06 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-11-10,1437.0,2022-11-10 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge At Wing End/Lead_RH,2022-10-11,14.0,2022-10-11 00:00:01,After,1437.0,1430.0,1452.0,1427.0,SL exceeds,22.3086413,114.1838001,0,0,1,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-12-05,1432.0,2023-12-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-11-10,1432.0,2023-11-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-10-10,1431.0,2023-10-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-09-15,1431.0,2023-09-15 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-08-09,1432.0,2023-08-09 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-07-05,1431.0,2023-07-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-06-05,1432.0,2023-06-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-05-02,1431.0,2023-05-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-04-06,1431.0,2023-04-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-03-04,1432.0,2023-03-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-02-02,1432.0,2023-02-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2023-01-02,1432.0,2023-01-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2022-12-06,1432.0,2022-12-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
KTL,HOM84,Crossing_Gauge at Heel_LH,2022-11-10,1432.0,2022-11-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3086413,114.1838001,1,0,0,0
